Sample_ID,Location,Region,Capture_date,collect_method,Escap_yr,Outmig_yr,collection_julian_day,capture_fork_length_juvs_mm,mean_exog,time_bin_use,NATLOC_new,WYlabel,life_stage,Phenotype,WYT,Natal_Exit_um,FWDist_um,Natal_exit_FL_mm,FW_exit_FL_mm
AR293,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,511.1886,511.1886,78.80360348,78.80360348
AR298,NA,Spawning,NA,carcass_survey,2014,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,229.5045,495.6613,35.96651617,76.23135096
AR299,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,565.6085,565.6085,87.81880411,87.81880411
AR300,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,560.4681,560.4681,86.96724545,86.96724545
AR301,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,551.728,551.728,85.51936048,85.51936048
AR303,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,586.1305,586.1305,91.21847863,91.21847863
AR304,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,452.7269,510.8075,69.11883825,78.74047045
AR305,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,492.7112,492.7112,75.74263739,75.74263739
AR306,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,487.248,510.4201,74.83760368,78.67629377
AR309,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,428.5131,470.4675,65.10758015,72.05774605
AR310,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,421.1455,438.7393,63.88706353,66.80165244
AR311,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,535.5386,535.5386,82.83742448,82.83742448
AR312,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,446.2097,640,68.0391989,100.1425
AR313,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,465.9503,497.8951,71.3094267,76.60140227
AR316,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,399.4135,442.5933,60.28694041,67.44010608
AR317,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,499.3807,499.3807,76.84750676,76.84750676
AR318,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,476.9559,523.6009,73.13261439,80.85982509
AR319,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,403.0562,500.6197,60.89039009,77.0527595
AR321,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,434.5178,434.5178,66.10231875,66.10231875
AR322,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,436.8606,513.9964,66.490427,79.26874362
AR325,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,445.0501,495.3247,67.84709957,76.1755898
AR331,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,519.1017,541.6566,80.11448762,83.85093236
AR332,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,495.3588,622.3246,76.18123881,97.21439324
AR335,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,540.1316,540.1316,83.59830086,83.59830086
AR337,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,383.6192,400.1904,57.67045667,60.41564166
AR338,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,510.2729,556.5553,78.65190861,86.319051
AR339,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,445.8217,478.0078,67.97492282,73.30687215
AR340,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,502.5554,552.6242,77.37342756,85.66782497
AR347,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Early,Intermediate,229.0923,552.8564,35.95775321,85.70629122
AR353,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,443.0031,574.2647,67.50799355,89.2527902
AR354,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,401.7875,461.2538,60.68021725,70.53140451
AR357,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Early,Intermediate,237.688,463.4102,36.14048919,70.88863373
AR360,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Early,Intermediate,233.3666,471.7191,36.04862055,72.26508611
AR362,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,501.3153,536.9342,77.1679926,83.06861957
AR364,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,413.1637,738.2045,62.56479854,116.4110575
AR371,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,451.6062,489.3433,68.93318309,75.18471108
AR372,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,507.1321,507.1321,78.13160369,78.13160369
AR376,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,441.6569,475,67.28498205,72.8086
AR377,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,477.1752,477.1752,73.16894363,73.16894363
AR378,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,469.5966,469.5966,71.91347276,71.91347276
AR383,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,472.9656,492.1117,72.4715813,75.64332422
AR384,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,459.8983,509.5537,70.30685238,78.53276594
AR386,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Early,Wet,209.1979,436.6139,35.53481816,66.44955867
AR395,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,365.7082,388.8785,54.70332041,58.54171231
AR405,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Early,Wet,237.2665,440.0078,36.13152852,67.01179215
AR409,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,463.5118,463.5118,70.90546479,70.90546479
AR410,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,541.4692,541.4692,83.81988767,83.81988767
AR413,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Early,Wet,289.4101,499.7957,42.06377717,76.91625566
AR416,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,588.0888,588.0888,91.54289061,91.54289061
AR425,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,390.2618,464.1722,58.77086979,71.01486665
AR428,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,501.3068,501.3068,77.16658449,77.16658449
AR429,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,431.5124,497.3247,65.60444418,76.5069098
AR431,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,485.2836,499.3967,74.51218118,76.85015732
AR433,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,460.5793,504.3424,70.41966684,77.66946198
AR435,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,457.3775,488.5868,69.88925665,75.05938929
AR437,NA,Spawning,NA,carcass_survey,2014,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,415.4063,502.125,62.93630766,77.3021275
AR439,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,560,560,86.8897,86.8897
AR444,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,481.2446,481.2446,73.84308044,73.84308044
AR446,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,420.1559,547.2551,63.72312639,84.77837987
AR450,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Early,Intermediate,200,445.4595,35.33928,67.91492077
AR456,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,482.9988,531.8748,74.13368121,82.23047937
AR457,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Early,Wet,226.5075,444.0679,35.90280294,67.68438831
AR458,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Early,Intermediate,193.0577,472.9969,35.19169364,72.47676645
AR460,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,396.9197,439.8946,59.8738175,66.99303944
AR463,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,501.2984,501.2984,77.16519294,77.16519294
AR464,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,461.3341,522.4378,70.54470701,80.66714595
AR465,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,462.5016,483.5977,70.73811506,74.23289498
AR468,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,376.7237,475.4048,56.52814814,72.87565917
AR469,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,434.6841,474.462,66.12986801,72.71947492
AR473,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,448.5543,488.8269,68.42760534,75.09916425
AR474,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,540.4416,540.4416,83.64965546,83.64965546
AR477,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,507.8012,507.8012,78.24244679,78.24244679
AR478,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,494.7504,523.1945,76.08045126,80.79250087
AR480,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,576.8553,576.8553,89.681949,89.681949
AR482,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,421.4684,445.6622,63.94055514,67.94850005
AR483,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,441.7667,467.2116,67.30317152,71.51837366
AR485,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,420,496.5137,63.6973,76.37255954
AR487,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,507.4911,507.4911,78.19107563,78.19107563
AR488,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,495.2691,495.2691,76.16637911,76.16637911
AR489,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,426.1053,470.9754,64.708704,72.14188476
AR490,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,369.1995,417.3247,55.28168917,63.2541098
AR491,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,541.094,541.094,83.75773204,83.75773204
AR493,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,466.7395,466.7395,71.44016557,71.44016557
AR497,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,459.6894,459.6894,70.272246,70.272246
AR498,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,489.2524,534.2395,75.16965258,82.62221557
AR499,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,390.6479,564.0157,58.83483111,87.55494086
AR500,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,383.518,456.8975,57.65369188,69.80973985
AR505,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,417.0401,533.0781,63.20696297,82.42981805
AR508,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,442.9056,489.2019,67.4918417,75.16128675
AR509,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,419.6833,513.9866,63.64483548,79.26712016
AR520,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Early,Intermediate,184.4536,358.4005,35.00877908,53.49272683
AR522,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,360.7176,461.3157,53.87657762,70.54165886
AR523,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,423.0342,423.0342,64.19994557,64.19994557
AR525,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,491.6677,519.0623,75.56977118,80.10796062
AR527,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,438.6495,470.3008,66.78677617,72.03013053
AR530,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,542.7999,542.7999,84.04033143,84.04033143
AR532,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,567.3798,588.873,88.11223767,91.67280118
AR539,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,518,518,79.93198,79.93198
AR540,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,585.0256,585.0256,91.0354409,91.0354409
AR542,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,471.9371,570,72.30119999,88.5463
AR544,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,517.0486,569.8247,79.77437108,88.5172598
AR546,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,457.9653,457.9653,69.9866316,69.9866316
AR547,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,488.9767,488.9767,75.12398012,75.12398012
AR550,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,521.2953,521.2953,80.4778794,80.4778794
AR551,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,504.7204,519.8401,77.73208146,80.23681097
AR556,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,555,555,86.0614,86.0614
AR557,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,451.5006,451.5006,68.9156894,68.9156894
AR559,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,494.7783,529.7893,76.08507318,81.88499544
AR560,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,558.2225,558.2225,86.59523935,86.59523935
AR563,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,513.488,513.488,79.18452208,79.18452208
AR566,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,516.3312,516.3312,79.65552659,79.65552659
AR569,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,520,570.3492,80.2633,88.60414847
AR570,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,568.8506,568.8506,88.3558904,88.3558904
AR575,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,540.699,567.7067,83.69229634,88.16639192
AR576,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,419.1215,419.1215,63.55176769,63.55176769
AR577,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,601.7207,617.759,93.80115116,96.45805594
AR580,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,506.4811,590.5099,78.02375903,91.94397003
AR583,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,564.7897,564.7897,87.6831617,87.6831617
AR585,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,558.1434,558.1434,86.58213564,86.58213564
AR586,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,419.4137,462.5438,63.60017354,70.74510591
AR637,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,583.6488,583.6488,90.80736021,90.80736021
AR639,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Early,Intermediate,211.8477,457.6971,35.59115025,69.94220159
AR640,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,378.8586,413.7103,56.88181568,62.6553483
AR641,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,499.9281,499.9281,76.93818905,76.93818905
AR643,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Early,Wet,200,474.3229,35.33928,72.69643161
AR647,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,395.3389,446.4343,59.61194217,68.07640614
AR650,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,432.4215,506.487,65.75504569,78.02473642
AR651,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,590.3344,590.3344,91.9148967,91.9148967
AR653,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,416.8563,487.3826,63.17651466,74.85990152
AR654,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,482.0824,556.8666,73.98187038,86.37062096
AR655,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,467.8704,467.8704,71.62751046,71.62751046
AR658,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Early,Wet,200.3858,471.8303,35.34748172,72.2835075
AR662,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Early,Intermediate,240.1268,500.062,36.19233564,76.96037092
AR663,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,451.711,490.6988,68.95054426,75.40926321
AR664,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Early,Intermediate,209.0166,492.6612,35.5309639,75.73435439
AR666,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,403.8307,468.8874,61.01869376,71.79598668
AR667,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,433.1342,538.4236,65.87311157,83.31535358
AR670,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,446.121,451.6292,68.02450486,68.93699327
AR671,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Early,Intermediate,241.7313,509.7577,36.22644571,78.56656058
AR675,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,364.6116,392.9285,54.52165766,59.21263531
AR681,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,358.0794,436.31,53.4395334,66.3992146
AR685,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,434.8187,469.8915,66.15216584,71.96232589
AR689,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,451.7759,535.2655,68.96129559,82.79218273
AR690,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,454.9033,475.9023,69.47938068,72.95807502
AR704,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,453.1702,480.9487,69.19227533,73.79406164
AR706,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,396.8604,396.8604,59.86399386,59.86399386
AR707,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,445.682,501.0597,67.95178012,77.1256499
AR708,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,415.0749,474.6193,62.88140793,72.74553324
AR710,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,537.3633,537.3633,83.13970428,83.13970428
AR712,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Early,Intermediate,228.2277,470.2308,35.93937267,72.01853433
AR713,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,442.0133,490.0738,67.34402328,75.30572571
AR714,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,572.1696,572.1696,88.90571594,88.90571594
AR716,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Early,Intermediate,199.5078,437.0115,35.32881632,66.51542509
AR718,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,536.4621,536.4621,82.99041149,82.99041149
AR720,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,485.7924,492.7348,74.59646898,75.74654697
AR763,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Early,Intermediate,238.1033,461.0259,36.14931805,70.49365059
AR766,NA,Spawning,NA,carcass_survey,2014,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,228.3726,461.8489,35.9424531,70.62998877
AR778,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,492.2017,492.2017,75.65823362,75.65823362
AR783,NA,Spawning,NA,carcass_survey,2014,2011,NA,NA,NA,NA,AME,2011 (8.1),Spawner,Late,Wet,413.407,413.407,62.60510362,62.60510362
AR785,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Early,Intermediate,183.8494,478.5474,34.99593439,73.39626228
AR801,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,480,480,73.6369,73.6369
